t, a_x, a_y, a_z, w_x, w_y, w_z, qx, qy, qz, qw 
1.45212, 0.00478855, 0.0239427, 9.74949, 0.00745708, -0.00426119, -0.010653, 0.00331522, -0.00233593, -0.107644, 0.994181
1.46404, 0, -0.0478855, 9.68724, 0.00426119, -0, -0.00852238, 0.00331511, -0.00233608, -0.107692, 0.994176
1.46998, 0.00478855, 0.00478855, 9.67766, 0.0010653, -0, -0.00745708, 0.003315, -0.00233624, -0.10774, 0.994171
1.48201, 0.052674, 0.00478855, 9.67287, 0.00319589, -0.00213059, -0.00852238, 0.00331477, -0.00233656, -0.107835, 0.994161
1.494, 0.0143656, -0, 9.6585, 0.00852238, -0.00426119, -0.010653, 0.00331477, -0.00233656, -0.107835, 0.994161
1.49998, 0.0239427, 0.0095771, 9.68724, 0.00639178, -0.00319589, -0.00958767, 0.00335715, -0.00238955, -0.107882, 0.994155
1.51199, -0.0191542, 0.0191542, 9.73033, 0.00852238, -0, -0.010653, 0.00336232, -0.00234189, -0.107883, 0.994155
1.52398, 0.0095771, -0, 9.75906, 0.0010653, 0.0010653, -0.00852238, 0.00336232, -0.00234189, -0.107883, 0.994155
1.52999, 0.0574626, -0.0287313, 9.61541, 0.00319589, -0.0010653, -0.00852238, 0.00336221, -0.00234205, -0.10793, 0.99415
1.54199, 0.0095771, -0.0287313, 9.71118, 0.00319589, -0.0010653, -0.0117183, 0.00336221, -0.00234205, -0.10793, 0.99415
1.554, 0.0191542, -0.0191542, 9.75906, 0.00639178, -0.00319589, -0.010653, 0.0033621, -0.00234221, -0.107978, 0.994145
1.55999, 0.0191542, -0.0191542, 9.77343, 0.00639178, -0, -0.00639178, 0.0033568, -0.00239003, -0.108025, 0.99414
1.57199, 0.0191542, -0, 9.68724, 0.00426119, 0.00319589, -0.00958767, 0.00336198, -0.00234238, -0.108026, 0.99414
1.58399, -0.0191542, -0.0143656, 9.72076, 0.00319589, 0.0010653, -0.00745708, 0.00336187, -0.00234254, -0.108073, 0.994134
1.58999, 0.0383084, 0.00478855, 9.66808, 0.00213059, -0.0010653, -0.00639178, 0.00336187, -0.00234254, -0.108073, 0.994134
1.60199, 0.0287313, -0.0095771, 9.71597, 0.00745708, -0.00426119, -0.00958767, 0.00336176, -0.0023427, -0.108121, 0.994129
1.61399, -0.0335198, -0, 9.77822, 0.00639178, -0, -0.010653, 0.00336176, -0.0023427, -0.108121, 0.994129
1.61998, 0, -0.0478855, 9.67766, 0.00213059, 0.00213059, -0.00958767, 0.00336672, -0.00229536, -0.108216, 0.994119
1.632, 0.0287313, 0.0095771, 9.69681, -0.00426119, -0.0010653, -0.00639178, 0.00336672, -0.00229536, -0.108216, 0.994119
1.64399, -0.00478855, -0.0239427, 9.74949, 0.00426119, -0.00319589, -0.0117183, 0.00331907, -0.00229018, -0.108217, 0.994119
1.65001, 0.0478855, -0, 9.65372, 0.00745708, -0.00639178, -0.00852238, 0.00331377, -0.00233799, -0.108264, 0.994114
1.66199, 0, -0.0287313, 9.72554, 0.00639178, -0, -0.00745708, 0.00331377, -0.00233799, -0.108264, 0.994114
1.674, 0.0143656, 0.0287313, 9.72554, 0.00745708, -0, -0.00958767, 0.00336131, -0.00234334, -0.108312, 0.994109
1.67998, -0.0191542, -0.0335198, 9.7447, 0.00639178, -0, -0.0117183, 0.0033665, -0.00229569, -0.108312, 0.994109
1.69198, 0.0430969, -0.0287313, 9.72076, 0.0010653, -0.0010653, -0.010653, 0.0033612, -0.0023435, -0.108359, 0.994103
1.70398, 0.0670397, -0.0287313, 9.66329, 0.00426119, -0.00639178, -0.0127836, 0.00336109, -0.00234366, -0.108407, 0.994098
1.70998, 0.0287313, -0.0191542, 9.7016, 0.00745708, -0.00426119, -0.0117183, 0.00335577, -0.00239148, -0.108454, 0.994093
1.72199, -0.0239427, -0.0239427, 9.7016, 0.00745708, -0.00319589, -0.0117183, 0.00335554, -0.0023918, -0.10855, 0.994082
1.73399, -0.0335198, 0.0095771, 9.75906, 0.00426119, -0, -0.00852238, 0.00336064, -0.00234431, -0.108598, 0.994077
1.74004, 0.00478855, -0, 9.73033, 0.0010653, -0.0010653, -0.00958767, 0.00336064, -0.00234431, -0.108598, 0.994077
1.75199, 0.0670397, -0.0287313, 9.64893, 0.00745708, -0.0010653, -0.00852238, 0.00335531, -0.00239212, -0.108645, 0.994072
1.764, 0.0239427, -0.0287313, 9.74949, 0.00426119, -0.00213059, -0.00852238, 0.0033552, -0.00239229, -0.108693, 0.994067
1.76999, 0.0478855, 0.00478855, 9.71597, 0.00745708, -0.0010653, -0.00958767, 0.00335509, -0.00239245, -0.10874, 0.994062
1.782, 0.0143656, 0.0143656, 9.74949, 0.00426119, -0, -0.00532648, 0.00340285, -0.0023975, -0.108693, 0.994067
1.79399, -0.0191542, -0.0191542, 9.7016, 0.0010653, 0.00319589, -0.010653, 0.0033603, -0.00234479, -0.10874, 0.994062
1.79999, 0.0622511, -0.00478855, 9.67287, 0.0010653, -0, -0.0127836, 0.00336019, -0.00234495, -0.108788, 0.994057
1.81199, 0.0430969, -0.0239427, 9.66329, 0.00532648, -0, -0.00852238, 0.00336007, -0.00234511, -0.108836, 0.994051
1.82398, 0.0239427, -0.0383084, 9.71597, 0.00426119, -0.00532648, -0.00958767, 0.00335474, -0.00239293, -0.108883, 0.994046
1.82998, 0, 0.0191542, 9.72554, 0.00745708, -0, -0.00639178, 0.00335474, -0.00239293, -0.108883, 0.994046
1.842, -0.0191542, -0.0287313, 9.73512, 0.00639178, -0, -0.00639178, 0.00335985, -0.00234544, -0.108931, 0.994041
1.85403, -0.00478855, -0.0191542, 9.7016, 0.00426119, -0, -0.010653, 0.00335974, -0.0023456, -0.108979, 0.994036
1.86002, 0.0143656, -0, 9.6585, 0.0010653, -0.00213059, -0.00852238, 0.00335974, -0.0023456, -0.108979, 0.994036
1.87199, 0.0766168, -0.0095771, 9.76385, 0.0010653, -0.00426119, -0.00852238, 0.0033544, -0.00239341, -0.109026, 0.99403
